,title,feed_type,link,description,date,image,publisher,stocks,_id
563,"Sensex up 415 pts, ends above 60K; Nifty tops 17,700; IT, auto stocks rally",news-article,https://www.business-standard.com/article/markets/stock-market-live-updates-nifty-sensex-fii-dii-bajaj-electricals-kansai-nerolac-paints-123030600070_1.html,"CLOSING BELL: Tata Motors, NTPC, Power Grid, Infosys, Bajaj Finserv, Asian Paints, RIL, ITC, HDFC, Wipro, TCS, Axis Bank, HUL, and HCL Tech were the top Sensex gainers today",2023-03-06 15:54:47.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2021-07/24/full/1627102871-2403.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'ASPN'}, {'sid': 'AXBK'}, {'sid': 'BJFS'}, {'sid': 'HCLT'}, {'sid': 'HDFC'}, {'sid': 'HLL'}, {'sid': 'IDTI'}, {'sid': 'INFY'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'NTPC'}, {'sid': 'TAMO'}, {'sid': 'TAMdv'}, {'sid': 'TCS'}, {'sid': 'WIPR'}, {'sid': '.NSEI'}, {'sid': '.NIFTYAUTO'}]",640557b0f804d66e87800a7d
564,"Crisis creates opportunities; bought into ITC during a tax crisis, Infosys after whistleblower allegations: Rajiv Jain, Chairman, GQG Partners",news-article,https://economictimes.indiatimes.com/news/company/corporate-trends/crisis-creates-opportunities-bought-into-itc-during-a-tax-crisis-infosys-after-whistleblower-allegations-rajiv-jain-chairman-gqg-partners/articleshow/98437660.cms,"“Debt to ebitda for most Adani Group companies on an average is around three times. (Adani) Green is a little bit higher and some are a little bit lower. On an average, the US utilities have debt to ebitda of around 6-6.5 times — thats 2x. I’m talking about some of the best utilities,” said Rajiv Ja…",2023-03-06 13:30:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-98437826,width-1070,height-580,imgsize-35366,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'INFY'}, {'sid': 'ITC'}]",64054c35f804d66e87800a3c
565,"Stocks that will see action on March 6, 2023",news-article,https://www.thehindubusinessline.com/markets/stocks-that-will-see-action-on-march-6-2023/article66586201.ece,"CAMS, HAL, ITC, Neogen Chem, Info Edge, Adani Power, Bajaj Electricals, Krsnaa Diagnostics, Hindustan Adhesives, Ashoka Buildcon, Mahanagar Gas, Vardaman Textiles, Orchid Pharma, Kansai Nerolac, Zydus Life, Power Grid, Sumitomo Chemical",2023-03-06 09:01:06.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/asrad9/article66572197.ece/alternates/LANDSCAPE_1200/IMG_PTI2_17_2016_000080A_2_1_HQ9L4U3M.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'ADAN'}, {'sid': 'ABDL'}, {'sid': 'BJEL'}, {'sid': 'ITC'}, {'sid': 'KANE'}, {'sid': 'MGAS'}, {'sid': 'INED'}, {'sid': 'NEOE'}, {'sid': 'ORCD'}, {'sid': 'CAMC'}, {'sid': 'KRS'}]",6405605ff804d66e87800aa5
566,"Mcap of five of top 10 valued firms climbs Rs 88,605 crore; State Bank, ICICI Bank biggest gainers",news-article,https://www.moneycontrol.com/news/business/markets/mcap-of-five-of-top-10-valued-firms-climbs-rs-88605-crore-state-bank-icici-bank-biggest-gainers-10200841.html,"In the top-10 ranking, Reliance Industries retained the tag of the most-valued firm followed by TCS, HDFC Bank, Infosys, ICICI Bank, Hindustan Unilever, State Bank of India, HDFC, ITC and Bharti Airtel.",2023-03-05 10:47:12.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/02/market-cap-716x435.jpeg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'BRTI'}, {'sid': 'HDBK'}, {'sid': 'HLL'}, {'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'RELI'}, {'sid': 'SBI'}, {'sid': 'TCS'}]",6404e4748142a2816518f3ef
567,Indore: 62 firms got GST registration on bogus documents,news-article,https://www.freepressjournal.in/indore/indore-62-firms-got-gst-registration-on-bogus-documents,"Indore Commissionerate of Central GST said, these firms were issuing fake invoices and drawing ITC.",2023-03-04 17:41:09.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/freepressjournal/2022-10/272731c1-8c6b-4cfb-bda3-b4d488220070/GST_file.jpg?rect=0%2C0%2C3900%2C2048&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thefreepressjournal.png', 'id': 'www.freepressjournal.in', 'name': 'Free Press Journal'}",[{'sid': 'ITC'}],640336c4c20d519499c49c0f
568,"Sensex soars 900 pts, Nifty ends near 17,600; PSBs, Adani Group stks sizzle",news-article,https://www.business-standard.com/article/markets/stock-market-live-updates-nifty-sensex-fii-dii-rupee-crude-oil-sgx-nifty-123030300113_1.html,"CLOSING BELL: The Rs 15,446 cr stake buy by GQG Partners in Adani Group, coupled with positive global cues buoyed sentiment on Friday. Heavyweights RIL, ITC and Airtel also rallied up to 3 per cent.",2023-03-03 16:33:52.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/misc/2020-12/22/full/stock-broker-1608620310-52982820.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'BRTI'}, {'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",640163329cd0247c495d9107
569,Sensex rallies nearly 900 points; Nifty jumps over 272 points on firm global trends,news-article,https://www.thehindu.com/business/markets/sensex-rallies-nearly-900-points-nifty-jumps-over-272-points-on-firm-global-trends/article66575990.ece,"From the Sensex pack, State Bank of India, Bharti Airtel, Reliance Industries, ITC, Tata Steel, IndusInd Bank, HDFC Bank, Tata Motors, HDFC and Titan were the major gainers",2023-03-03 16:19:42.000,https://pocket-image-cache.com/direct?url=http://th-i.thgim.com/public/incoming/50zxd/article66576034.ece/alternates/LANDSCAPE_1200/Sensex_Nifty_Record_High_5.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}","[{'sid': 'BRTI'}, {'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'ITC'}, {'sid': 'INBK'}, {'sid': 'MIRA'}, {'sid': 'RELI'}, {'sid': 'SBI'}, {'sid': 'TISC'}, {'sid': 'TAMdv'}, {'sid': 'TAMO'}, {'sid': 'TITN'}, {'sid': '.NSEI'}]",6401d2ad9cd0247c495d9526
570,"Day trading guide for March 03, 2023: Intraday supports, resistances for Nifty50 stocks",news-article,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-march-03/article66571914.ece,"Here are the intraday supports and resistances for widely traded stocks such as Reliance Industries, ITC, ONGC, Infosys, HDFC Bank, TCS and SBI",2023-03-03 06:00:00.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/xu19az/article66571937.ece/alternates/LANDSCAPE_1200/stock%20market%20njhhh.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'HDBK'}, {'sid': 'IDTI'}, {'sid': 'INFY'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'RELI'}, {'sid': 'SBI'}, {'sid': 'TCS'}, {'sid': '.NSEI'}]",640141509cd0247c495d9079
571,"Day Trading Guide for March 2, 2023",news-article,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-march-02/article66571056.ece,"Here are the key intraday supports and resistances to watch out for Nifty Futures, RIL, ONGC, TCS, Infosys, HDFC Bank, SBI, and ITC",2023-03-02 12:55:55.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/phmj23/article65898021.ece/alternates/LANDSCAPE_1200/IMG_PO08_BSH_2_1_N48RC07F.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'HDBK'}, {'sid': 'IDTI'}, {'sid': 'INFY'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'SBI'}, {'sid': 'TCS'}, {'sid': '.NSEI'}]",640052409cd0247c495d8a2a
572,"Infosys, ITC, Federal Bank, PNC Infratech And More - Top Stock Picks For March By Axis Securities",news-article,https://www.bqprime.com/research-reports/infosys-itc-federal-bank-pnc-infratech-and-more-top-stock-picks-for-march-by-axis-securities,Style rotation is the key; value might be the winner in the near term.,2023-03-02 10:15:08.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2022-06%2Ff0673ab5-bc93-4ba3-be4f-1449ed326a7f%2FA_magician_shuffling_cards___Source_freepik_.jpg?rect=0%2C392%2C3888%2C2041&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'FED'}, {'sid': 'INFY'}, {'sid': 'ITC'}, {'sid': 'PNCI'}]",64002bf99cd0247c495d887c
573,"Day Trading Guide for March 01, 2023",news-article,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-march-01/article66563617.ece,"Here are the key intraday supports and resistances to watch out for Nifty Futures, RIL, ONGC, TCS, Infosys, HDFC Bank, SBI, and ITC",2023-03-01 06:00:00.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/8puauw/article66558910.ece/alternates/LANDSCAPE_1200/IMG_PO13_Stock_market_2_1_S09FV8D9.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'SBI'}, {'sid': 'TCS'}, {'sid': '.NSEI'}]",63fe9e508ac74eecb43f89b3
574,ITC Vs M&M: Two Nifty stocks rally over 50% in last one year; should you buy these stocks now?,news-article,https://www.businesstoday.in/markets/company-stock/story/itc-vs-mm-two-nifty-stocks-rally-over-50-in-last-one-year-should-you-buy-these-stocks-now-371713-2023-02-28?utm_source=rssfeed,"FMCG major ITC Ltd emerged as the top gainer in the pack. Shares of the company rallied 77 per cent to Rs 382.20 on February 27, 2023, from Rs 215.85 on February 28, 2022.",2023-02-28 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202302/max-healthcare-q2-net-profit-jumps-three-times-to-rs457-crore_1-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'MAHM'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",63fdab598ac74eecb43f8313
575,"Day Trading Guide for February 28, 2023",news-article,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-february-28/article66559748.ece,"Here are the key intraday supports and resistances to watch out for Nifty Futures, RIL, ONGC, TCS, Infosys, HDFC Bank, SBI, and ITC",2023-02-28 06:00:00.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/8w2tqb/article66333577.ece/alternates/LANDSCAPE_1200/stock%20market%2002136.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'SBI'}, {'sid': 'TCS'}, {'sid': '.NSEI'}]",63fd4cd08ac74eecb43f805e
576,ITC’s Climb To A Record High Shows Investor Hunt For Stability,news-article,https://www.bqprime.com/markets/itc-s-climb-to-a-record-high-shows-hunt-for-india-stability-amid-adani-woes,"Shares of Indian conglomerate ITC Ltd. have climbed to a record high, demonstrating investors may be starting to focus on stability in a market churning with concerns over corporate governance.",2023-02-27 15:38:53.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2023-02%2F9abe2a00-6024-4aa4-910b-eda5729e8081%2F_1x_1.jpg?rect=0%2C63%2C2000%2C1050&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}",[{'sid': 'ITC'}],63fc65859e131a5f6997cc12
577,2 top stock recommendations from Sarita Pansari,news-article,https://economictimes.indiatimes.com/markets/expert-view/2-top-stock-recommendations-from-sarita-pansari/articleshow/98269048.cms,"​FMCG is holding because of ITC. Auto is nearing support levels and Dow also made a low of 32,643 and it has broken its 200-EMA and now the Dow if it breaks 32,400, then this can also go to 31,750.",2023-02-27 13:09:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-98269076,width-1070,height-580,imgsize-114553,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],63fc69f79e131a5f6997cc48
578,ITC’s climb to all-time high shows Indian investors searching for stability,news-article,https://www.business-standard.com/article/markets/itc-s-climb-to-all-time-high-shows-indian-investors-searching-for-stability-123022700463_1.html,"ITC’s climb has accelerated this month, as Hindenburg Research’s allegations against the Adani Group has made Adani Enterprises and Adani Ports & Special Economic Zone the index’s worst performers",2023-02-27 12:34:47.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2021-06/01/full/1622554765-4533.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'APSE'}, {'sid': 'ADEL'}, {'sid': 'ITC'}]",63fc59479e131a5f6997cb85
579,ITC shares’ climb to high shows investor hunt for stability amid Adani woes,news-article,https://www.livemint.com/market/stock-market-news/dividend-paying-itc-shares-climb-to-a-record-high-shows-investor-hunt-for-india-stability-amid-adani-group-woes-11677479188081.html,"Amid this search for stability, ITC’s gains have been pronounced, driving the stock up more than 75% in the past year",2023-02-27 12:22:39.000,https://pocket-image-cache.com/direct?url=http://images.livemint.com/img/2023/02/27/600x338/ITC_shares_1677479450866_1677479451111_1677479451111.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}",[{'sid': 'ITC'}],63fc55ea9e131a5f6997cb64
580,"Nine of top 10 firms lose ₹1.87-lakh cr in market valuation; HDFC Bank, RIL hit hard",news-article,https://www.thehindubusinessline.com/markets/nine-of-top-10-firms-lose-187-lakh-cr-in-market-valuation-hdfc-bank-ril-hit-hard/article66555580.ece,"Barring ITC, all 10 firms, including TCS, Infosys, ICICI Bank and Hindustan Unilever, were the laggards",2023-02-26 10:11:56.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/u1c0j2/article66555582.ece/alternates/LANDSCAPE_1200/mcap.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'HDBK'}, {'sid': 'HLL'}, {'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'TCS'}]",63fae65166a00d73343f0fcf
581,"Taking Stock | Sensex rises 224 points, Nifty ends flat in a volatile session",news-article,https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-rises-224-points-nifty-ends-flat-in-the-volatile-session-9991001.html,"The sell-off in Adani group companies intensified, with most stocks hitting the lower circuit. ITC, Britannia Industries, IndusInd Bank, HUL and Infosys were among the biggest gainers on the Nifty",2023-02-24 17:30:00.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/02/bse_nse_stockmarket_nifty_sensex3-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'BRIT'}, {'sid': 'IDTI'}, {'sid': 'HLL'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'INBK'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",63db96dd9645024e6d001dd7
582,ITC preferred FMCG pick; Trent top pick in pure retail: Siddhartha Khemka,news-article,https://economictimes.indiatimes.com/markets/expert-view/itc-preferred-fmcg-pick-trent-top-pick-in-pure-retail-siddhartha-khemka/articleshow/98196168.cms,"“Trent reported much better numbers compared to an ABFRL, where one or two more quarters of weak numbers could continue. So from an overall retail space, the most preferred player would be Titan, but that is on the gold jewellery side. From the consumption side, we like Trent from a pure retail spac…",2023-02-24 09:18:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-98196169,width-1070,height-580,imgsize-67426,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'ITC'}, {'sid': 'TITN'}]",63f83689b844d57b85a9d847
